key_resp_3.keys,key_resp_3.rt,key_resp_7.keys,key_resp_7.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
,,,,6,13.0019,4.019270833,1.9532,3,4,28,0,1,stim/pof_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,16.0233,1.016747868,2.2787,3,5,29,3,1,stim/p_schwa_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,2.2678,4.977181029,1.4043,3,6,30,6,1,stim/feuf_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,5.536,4.018232339,1.2974,3,7,31,1,1,stim/pief_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,1.988,4.018232339,0.3726,4,0,32,5,1,stim/fief_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,3,2.1171,4.018232339,0.3723,4,1,33,1,1,stim/pief_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,6,4.634,4.018232339,0.4624,4,2,34,2,1,stim/peuf_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,4.9769,4.018232339,0.5289,4,3,35,0,1,stim/pof_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,4,2.7558,4.018232339,0.3908,4,4,36,6,1,stim/feuf_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,6.2527,1.0045676,1.2786,4,5,37,3,1,stim/p_schwa_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,2,4.1075,1.973622107,1.7629,4,6,38,4,1,stim/fof_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,1,2.6912,1.012218331,1.4449,4,7,39,7,1,stim/f_schwa_g.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,space,15.3525,2,7.066,2.988961632,2.1677,0,0,0,4,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,7.2157,4.992558618,1.6297,0,1,1,5,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,10.9827,2.072529689,0.5996,0,2,2,0,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.459,5,1.3619,0,3,3,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,3.8526,5,2.3327,0,4,4,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,2.6112,5,0.3825,0,5,5,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,2.7989,1.003920524,1.435,0,6,6,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,1.7451,1.003920524,0.3468,0,7,7,7,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,6,6.968,4.023713459,1.8041,1,0,8,6,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.2335,1,1.3181,1,1,9,7,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.617,1.99817296,1.5707,1,2,10,5,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.4311,1.018327497,1.671,1,3,11,4,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,3.1225,2.030241322,0.8856,1,4,12,1,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,6,5.6155,2.974097899,1.5738,1,5,13,0,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,3.5482,5,1.3578,1,6,14,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,5,3.9324,4.024056029,1.4416,1,7,15,3,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,5,3.0502,3.994347594,0.7323,2,0,16,7,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,5,2.3997,3.999219702,0.2877,2,1,17,4,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.4091,3.999219702,0.3213,2,2,18,5,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,6,2.9216,3.999219702,0.2927,2,3,19,6,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,7.3361,5,2.6077,2,4,20,1,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,41.2663,2.012142205,1.4763,2,5,21,2,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,5.7659,2.000494823,1.5102,2,6,22,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,2.201,2.002892814,0.839,2,7,23,3,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.2749,4.993909866,1.9285,3,0,24,5,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,4.3432,3.029251675,1.9277,3,1,25,0,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,177.3331,3.012751218,1.8899,3,2,26,7,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,5.2394,2.995451431,1.3105,3,3,27,4,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.7358,5,1.0382,3,4,28,1,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,13.0669,1.976153319,1.4948,3,5,29,3,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,2.5377,5,1.1919,3,6,30,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.2128,5,0.3234,3,7,31,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,1.152,5,0.223,4,0,32,6,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,1.1332,2.000875457,1.6397,4,1,33,5,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,5.8498,2.024798264,1.0435,4,2,34,0,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.0205,2.022362211,0.4216,4,3,35,3,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,4,2.9821,5,1.6385,4,4,36,2,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,3.7342,2.009915499,1.8286,4,5,37,4,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,1,2.1554,2.012351553,0.4247,4,6,38,7,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-17_16h53.44.869,span_vct,2021.2.3,MacIntel,60.0024001,,,3,2.4972,5,1.1056,4,7,39,1,1
