key_resp.keys,key_resp.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_trial.keys,key_resp_trial.corr,key_resp_trial.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran,stim1,stim2,distance,isCorrect
,,1,3.2491,3.533234049,1.3969,2,5,21,0,1,stim/f_schwa_g.wav,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
,,2,9.7351,1.673467882,0.9172,2,6,22,5,1,stim/paf_g.wav,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
,,3,4.7217,2.888198242,1.1644,2,7,23,6,1,stim/piep_g.wav,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,,,,,,,,,,,,
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.3776,0,0,0,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.927,0,1,1,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.0429,0,2,2,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8886,0,3,3,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2389,0,4,4,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2196,0,5,5,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.3505,0,6,6,27,1,stim/Step_4.wav,stim/Step_7.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.3104,0,7,7,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0273,0,8,8,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9993,0,9,9,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.01,0,10,10,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0232,0,11,11,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.9882,0,12,12,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.3061,0,13,13,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.351,0,14,14,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.3598,0,15,15,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,0.9998,0,16,16,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.9046,0,17,17,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2713,0,18,18,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.0834,0,19,19,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.4145,0,20,20,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.5816,0,21,21,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2155,0,22,22,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.1026,0,23,23,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.0414,0,24,24,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.1811,0,25,25,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9325,0,26,26,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.8992,0,27,27,47,1,stim/Step_7.wav,stim/Step_6.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9382,0,28,28,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.1205,0,29,29,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,0.9567,0,30,30,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9167,0,31,31,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,2.1208,0,32,32,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.1251,0,33,33,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,0.9332,0,34,34,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9222,0,35,35,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.0993,0,36,36,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8661,0,37,37,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.3633,0,38,38,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.4174,0,39,39,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8886,0,40,40,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.017,0,41,41,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.195,0,42,42,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0211,0,43,43,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.1129,0,44,44,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2321,0,45,45,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.9673,0,46,46,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8826,0,47,47,42,1,stim/Step_7.wav,stim/Step_1.wav,6,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.1995,0,48,48,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.1061,1,0,49,44,1,stim/Step_7.wav,stim/Step_3.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.0077,1,1,50,40,1,stim/Step_6.wav,stim/Step_6.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.0393,1,2,51,34,1,stim/Step_5.wav,stim/Step_7.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.9737,1,3,52,9,1,stim/Step_2.wav,stim/Step_3.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8491,1,4,53,25,1,stim/Step_4.wav,stim/Step_5.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.4957,1,5,54,10,1,stim/Step_2.wav,stim/Step_4.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.8518,1,6,55,5,1,stim/Step_1.wav,stim/Step_6.wav,-5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.821,1,7,56,45,1,stim/Step_7.wav,stim/Step_4.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.8026,1,8,57,4,1,stim/Step_1.wav,stim/Step_5.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.3268,1,9,58,36,1,stim/Step_6.wav,stim/Step_2.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.8379,1,10,59,17,1,stim/Step_3.wav,stim/Step_4.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.338,1,11,60,32,1,stim/Step_5.wav,stim/Step_5.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9294,1,12,61,6,1,stim/Step_1.wav,stim/Step_7.wav,-6,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.1588,1,13,62,16,1,stim/Step_3.wav,stim/Step_3.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0666,1,14,63,46,1,stim/Step_7.wav,stim/Step_5.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.3024,1,15,64,11,1,stim/Step_2.wav,stim/Step_5.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0993,1,16,65,20,1,stim/Step_3.wav,stim/Step_7.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0236,1,17,66,29,1,stim/Step_5.wav,stim/Step_2.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9226,1,18,67,13,1,stim/Step_2.wav,stim/Step_7.wav,-5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9608,1,19,68,12,1,stim/Step_2.wav,stim/Step_6.wav,-4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9219,1,20,69,26,1,stim/Step_4.wav,stim/Step_6.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0053,1,21,70,18,1,stim/Step_3.wav,stim/Step_5.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.037,1,22,71,19,1,stim/Step_3.wav,stim/Step_6.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0544,1,23,72,30,1,stim/Step_5.wav,stim/Step_3.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,0.9552,1,24,73,33,1,stim/Step_5.wav,stim/Step_6.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0085,1,25,74,38,1,stim/Step_6.wav,stim/Step_4.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.851,1,26,75,31,1,stim/Step_5.wav,stim/Step_4.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.989,1,27,76,35,1,stim/Step_6.wav,stim/Step_1.wav,5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.1411,1,28,77,14,1,stim/Step_3.wav,stim/Step_1.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0642,1,29,78,3,1,stim/Step_1.wav,stim/Step_4.wav,-3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.2872,1,30,79,24,1,stim/Step_4.wav,stim/Step_4.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.0662,1,31,80,2,1,stim/Step_1.wav,stim/Step_3.wav,-2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0211,1,32,81,43,1,stim/Step_7.wav,stim/Step_2.wav,5,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.4787,1,33,82,22,1,stim/Step_4.wav,stim/Step_2.wav,2,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.0697,1,34,83,7,1,stim/Step_2.wav,stim/Step_1.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,0.9526,1,35,84,28,1,stim/Step_5.wav,stim/Step_1.wav,4,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,1.0695,1,36,85,0,1,stim/Step_1.wav,stim/Step_1.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.2046,1,37,86,1,1,stim/Step_1.wav,stim/Step_2.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.3335,1,38,87,23,1,stim/Step_4.wav,stim/Step_3.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.1906,1,39,88,21,1,stim/Step_4.wav,stim/Step_1.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.1512,1,40,89,41,1,stim/Step_6.wav,stim/Step_7.wav,-1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,0,0,1.0895,1,41,90,37,1,stim/Step_6.wav,stim/Step_3.wav,3,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.5643,1,42,91,15,1,stim/Step_3.wav,stim/Step_2.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,1,1.2225,1,43,92,39,1,stim/Step_6.wav,stim/Step_5.wav,1,1
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,2.0347,1,44,93,48,1,stim/Step_7.wav,stim/Step_7.wav,0,0
,,,,,,,,,,,,61089d250225d4a8180ae6b5,001,2022-03-09_17h40.43.890,vct_new,2021.2.3,MacIntel,60.0024001,1,0,0.9844,1,45,94,8,1,stim/Step_2.wav,stim/Step_2.wav,0,0
