key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_2.keys,key_resp_2.rt,slider.response,slider.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stim,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_5.keys,key_resp_5.rt,key_resp.keys,key_resp.rt,slider_2.response,slider_2.rt,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_2.ran
,,,,2,5.012,3,1.536,2,7,23,7,1,stim/f_schwa_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,4,7.684,2.565807327,0.862,3,0,24,6,1,stim/feuf_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,3,4.341,3.526458616,0.754,3,1,25,5,1,stim/fief_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,2,5.729,1.995929444,1.946,3,2,26,0,1,stim/pof_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,4,8.801,2.940298507,1.315,3,3,27,2,1,stim/peuf_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,5,21.251,2.082767978,3.38,3,4,28,3,1,stim/p_schwa_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,2,3.895,4.02578019,1.189,3,5,29,7,1,stim/f_schwa_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,7,3.144,3.667571235,1.43,3,6,30,1,1,stim/pief_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,4,4.845,2.52238806,1.498,3,7,31,4,1,stim/fof_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,2,3.777,2.202170963,1.727,4,0,32,0,1,stim/pof_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,7,2.917,3.656716418,1.301,4,1,33,5,1,stim/fief_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,1,6.981,3,1.504,4,2,34,3,1,stim/p_schwa_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,2,10.843,2.104477612,1.773,4,3,35,6,1,stim/feuf_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,6,3.94,2.668928087,1.645,4,4,36,2,1,stim/peuf_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,2,2.813,3.92265943,1.523,4,5,37,7,1,stim/f_schwa_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,5,5.066,2.951153324,1.088,4,6,38,4,1,stim/fof_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,7,5.945,3.379918589,1.582,4,7,39,1,1,stim/pief_g.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,,,,,,,,,
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,space,3.561,4,6.202,3.814111262,0.93,0,0,0,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,6,3.249,2.636363636,1.796,0,1,1,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,8.75,1.654002714,0.851,0,2,2,3,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,4.899,3.868385346,1.524,0,3,3,4,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,7.847,2.500678426,1.165,0,4,4,0,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,4.17,4.004070556,1.101,0,5,5,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,5.679,1.757123474,1.299,0,6,6,7,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,2.728,4.063772049,1.354,0,7,7,5,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,3,3.218,4.166892809,0.966,1,0,8,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,5.41,1.540027137,1.404,1,1,9,7,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,2.483,4.383989145,1.153,1,2,10,4,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,5.178,3.966078697,1.066,1,3,11,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,4,2.58,4.05834464,1.34,1,4,12,6,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,6,3.229,2.929443691,1.714,1,5,13,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,6.512,1.306648575,0.907,1,6,14,3,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,5,5.844,3,0.973,1,7,15,0,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,3.367,2.728629579,1.519,2,0,16,4,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,6.461,2.674355495,2.364,2,1,17,0,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,2.562,3.81953867,0.891,2,2,18,5,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,6,4.459,3.765264586,1,2,3,19,2,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,4,3.383,3.10312076,4.062,2,4,20,6,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,3.479,4.449118046,1.112,2,5,21,1,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,4.15,2.45183175,2.425,2,6,22,7,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,4.526,1.73541384,1.137,2,7,23,3,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,2.602,4.074626866,1.597,3,0,24,5,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,5.425,2.21302578,1.099,3,1,25,3,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,3,4.511,3.390773406,1.362,3,2,26,1,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,4.369,2.31614654,3.428,3,3,27,0,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,6,4.379,2.96743555,1.148,3,4,28,6,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,3.045,3.347354138,1.15,3,5,29,4,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,3.979,2.066485753,1.024,3,6,30,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,4,4.625,3.423337856,1.087,3,7,31,2,1
,,,,,,,,,,,,,stim/p_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,1,4.13,1.87109905,1.041,4,0,32,3,1
,,,,,,,,,,,,,stim/pof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,5,3.95,2.592944369,1.237,4,1,33,0,1
,,,,,,,,,,,,,stim/fif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,2.396,4.497964722,1.311,4,2,34,5,1
,,,,,,,,,,,,,stim/f_schwa_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,4.612,2.175033921,1.495,4,3,35,7,1
,,,,,,,,,,,,,stim/peuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,4,3.829,2.886024423,3.679,4,4,36,2,1
,,,,,,,,,,,,,stim/fof_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,2,9.197,2.272727273,1.033,4,5,37,4,1
,,,,,,,,,,,,,stim/pif_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,7,3.662,4.546811398,1.098,4,6,38,1,1
,,,,,,,,,,,,,stim/feuf_f.wav,,001,2022-03-23_16h04.47.592,task,2021.2.3,MacIntel,58.82352941,,,6,3.135,2.772048847,1.996,4,7,39,6,1
